"measurement_id","x_acf1_gyro","x_acf10_gyro","diff1_acf1_gyro","diff1_acf10_gyro","diff2_acf1_gyro","diff2_acf10_gyro","max_kl_shift_gyro","time_kl_shift_gyro","outlierinclude_mdrmd_gyro","ARCH.LM_gyro","max_level_shift_gyro","time_level_shift_gyro","ac_9_gyro","crossing_points_gyro","max_var_shift_gyro","time_var_shift_gyro","entropy_gyro","nonlinearity_gyro","embed2_incircle_gyro","spreadrandomlocal_meantaul_gyro","flat_spots_gyro","x_pacf5_gyro","diff1x_pacf5_gyro","diff2x_pacf5_gyro","firstmin_ac_gyro","std1st_der_gyro","arch_acf_gyro","garch_acf_gyro","arch_r2_gyro","garch_r2_gyro","stability_gyro","firstzero_ac_gyro","trev_num_gyro","alpha_gyro","beta_gyro","nperiods_gyro","seasonal_period_gyro","trend_gyro","spike_gyro","linearity_gyro","curvature_gyro","e_acf1_gyro","e_acf10_gyro","walker_propcross_gyro","hurst_gyro","unitroot_kpss_gyro","histogram_mode_gyro","unitroot_pp_gyro","localsimple_taures_gyro","lumpiness_gyro","motiftwo_entro3_gyro"
"48e84c8b-eeff-449f-894f-b8f32c573481_2WH3",0.219451499589682,0.056270501573605,-0.326898137501942,0.158258841544166,-0.53978214111101,0.307516831374474,230.222499076903,27820,-0.0168619987311763,0.00469277738430309,2.02250327580652,15140,0.0231030675256391,25446,3.9856167506326,58750,0.983508542485488,0.000169452006788398,0.413566849205289,2.43,10,0.0632408483131964,0.359696475549232,0.864548108198703,2,1.24944682031638,0.00057307024295382,0.000251736200953416,0.000559583732571422,0.000252805855766344,0.147633242298281,2,0.0180759636154098,0.000703854083347266,0.000100192824452515,0,1,0.0237874994241959,5.34642233463045e-10,22.2261591583716,-27.96972313556,0.200433401186168,0.0462207344569461,0.438703107000351,0.634640369098431,40.5091651782266,0.5,-50288.2646674987,1,0.231399027540414,2.05299382876074
"49706fd5-5a4c-440a-bd31-54b49fe55f23_327Q",0.950310368278567,5.94759346939497,0.316787205858866,0.40090820155007,-0.0374447184161494,0.611597383692038,1300.48099900821,46308,0.00150162676232579,0.876383746905058,42.0232711606675,56315,0.656890519156016,10854,654.76594519639,56310,0.80321588713761,1.36319573762592,0.987016025266113,7.41,56319,1.39471307447775,0.500064284668684,0.587105554465051,36,0.315245812063099,0.430529966518805,0.000992073921147306,0.307422707323345,0.000990092326581772,0.830548912965981,92,-0.727281821061425,0.999899896054051,0.00010025741482822,0,1,0.00301522030426937,8.7709254163389e-07,6.49763163740669,6.13234242509828,0.950159412053343,5.93722248592295,0.233289952280842,0.999954177318763,0.4493953005283,-5,-3347.93118805848,2,56.8426612676019,1.47403160862555
"49706fd5-5a4c-440a-bd31-54b49fe55f23_327S",0.209679334467434,0.0550126807816434,-0.336363970484982,0.16554989396344,-0.543496634414797,0.317204367182234,128.637325267683,9659,0.000951030282806409,0.00299361744445742,2.27771485053913,8667,0.0292593930372717,25255,3.55391305696227,24351,0.983331554140844,1.0783286527311e-05,0.429112508968348,2.65,12,0.0603607190515872,0.369756802686943,0.879747507495001,2,1.25724011476381,0.000516101059325347,0.000422240698427278,0.000525329982401492,0.000422535444987504,0.150125727057439,2,-0.00885817011080657,0.00532187149499029,0.00010001210050425,0,1,0.0208134126685116,5.59120765461258e-10,-8.61729354763735,1.74503474784641,0.192882009577308,0.0435691176593525,0.451513331331131,0.634427013738552,9.77948332500659,0.5,-53078.212847676,1,0.232365081410987,2.04159609960335
"49f80736-6b50-44a6-a77b-9b1572334a8c_2WH3",0.201226493689856,0.0480834138974383,-0.340076772078126,0.165852702221346,-0.546643068612843,0.318453287814211,120.103225162491,38680,-0.0272467736280615,0.00439613781677313,2.54957134730889,3575,0.0238526885497767,25658,9.03133239035466,4499,0.984120122598003,0.00124087679703988,0.445379413974455,2.29,21,0.0554618886111847,0.370482514008007,0.884726782998518,2,1.26394723265702,0.00151287523057122,0.000198255598101522,0.00145536926177772,0.000199448306267051,0.142126915362328,2,-0.00787139641996223,0.00220054005492204,0.00010001584222936,0,1,0.011411914804572,5.70549272234982e-10,7.11436879754406,-12.5362405225612,0.192005396849067,0.0427355334646509,0.441114598637639,0.626146808439189,17.1820501875659,-0.5,-50910.6406770782,1,0.236798057610646,2.04693419289555
"49f80736-6b50-44a6-a77b-9b1572334a8c_327T",0.924611931800276,2.21148352274006,0.517714167353236,0.44084277639531,-0.033653287282434,0.136281344590777,891.011501078356,41921,-0.238158839340868,0.893340505137621,10.0203597289059,4365,0.0739281581751865,10354,37.0081191097364,1844,0.851919379797915,0.10488177922427,0.84418709580388,5.79,271,1.23538497625344,0.382177303114618,0.159991195889053,12,0.388301940587018,0.633099688807675,0.00319099570256516,0.245318552790844,0.00315286700284703,0.585889733107533,56,-0.0389472877973296,0.999899993532352,0.506450298318187,0,1,0.0184515602180649,8.62788269231897e-09,-27.1203560791074,15.4459922575561,0.923193805565847,2.15838844121288,0.213202885000668,0.999954177318763,11.1574856964361,-1,-3931.53436519481,3,2.50407575643006,1.37602525032975
"4a017cf5-ac5d-4687-98b7-6e244cfa08c6_2WH3",0.900046918229696,4.07231481180276,0.142805517255009,0.131651445753221,-0.259101949962067,0.168248027477818,641.004627452996,29243,-0.0184656482177143,0.762954316984537,15.8628169571895,29235,0.497879742809506,6360,95.2085354294921,29231,0.784631307885844,0.0233965118412523,0.48847271876775,10.06,214,0.913674075576671,0.120425188174144,0.410187697375339,65,0.447090484228502,0.574012945520638,0.000972912962318266,0.253771766793161,0.000943422279387775,0.729366784606058,37,-0.105250383660541,0.99989976885914,0.000100072045639697,0,1,0.00595707649666233,1.56750734216307e-08,7.72469270550628,-12.7102857362551,0.899444668439092,4.0460263750013,0.226934250509233,0.999954177318763,0.874023204054154,-1,-5842.75585255074,2,3.95905859860599,1.23652612265969
"4a017cf5-ac5d-4687-98b7-6e244cfa08c6_327T",0.313713268472502,0.150187910338359,-0.306049485319244,0.149465442855506,-0.528251018416148,0.295445476295461,368.521431204194,31866,-0.00312009877531949,0.626031792005709,28.2708023310714,31849,0.0339725198137849,24931,345.290768699122,31845,0.971107363505178,0.518751963345996,0.561095711161998,2.37,5936,0.123083313623076,0.332617119381906,0.858394410739964,2,1.17157251924798,1.36084626080925,0.00319011448043695,0.425357708572049,0.00288660006677513,0.208483049603757,1853,0.686847449731801,0.0210600983166409,0.000100018573203954,0,1,0.0332798390705292,3.82918482624286e-08,10.4388979679968,-12.1097507599398,0.290089954435523,0.106855450310755,0.408539535814993,0.720517735429153,9.39353743520608,-2.5,-52307.2010871716,1,23.113754769272,1.95979488556294
"4b5e6ae1-37b1-427c-9257-2c73c6f7e437_327T",0.949846212823842,4.62093937191308,0.482401231835635,0.357224002750169,0.0455943226199544,0.213043730200223,569.165360131699,50336,-0.0711042104911683,0.89823090458219,7.4493222541889,58369,0.511692721715373,6355,23.6533830955478,3869,0.806973044312776,0.0272697633580283,0.769017725258493,8.2,589,1.30744948298514,0.406712741444339,0.273268223471122,64,0.316704854549056,0.498846228137401,0.00378911201251745,0.232314543132735,0.00402666469346598,0.784904073093551,322,-0.020848469965775,0.998297169922888,0.433413144168641,0,1,0.0285084047440016,4.7645311863036e-09,-23.6123571580092,21.5050192013468,0.94837356611461,4.5033390533651,0.168472544534785,0.999954177318763,3.98419229078244,-0.5,-3009.98687887309,2,0.608992037880097,1.14422428185412
"4b83db92-8188-4e60-8d23-4f52101666d1_2WH5",0.988474443764249,8.4680590816847,0.333464099608622,0.137256193339993,-0.197602484288917,0.115868806308801,876.67940247943,15845,0.00388988130018864,0.964177752635708,9.97746270426509,11701,0.871410968822147,5594,13.0546291567564,11708,0.645619408962948,0.0142682796060924,0.846024794264119,8.7,7914,1.13257258547075,0.155013756087369,0.271899751651172,240,0.151808070173697,0.605037101595041,7.43087555974319e-06,0.289129993151845,7.16111580510689e-06,0.950684829242982,3273,-0.00639201667291131,0.999899983183875,0.160388423353875,0,1,0.148006282382852,8.38113571507384e-09,16.8702678310253,11.5942531939246,0.986459736644597,8.21741314793109,0.192761027079368,0.999954177318763,2.76007540248876,-1,-855.671246122933,2,0.121810649200761,0.701966363936159
"4b8e9621-5dca-4511-a40f-980dec857c57_327T",0.979939681442676,6.80963611083594,0.519609673892687,0.307465174742843,0.0137835738082262,0.170991301220713,938.118496399485,8060,-0.611639787638986,0.957071229002759,8.65869872855265,10476,0.712337887233715,3831,31.1992887185781,2586,0.697096571726897,0.0399210731167662,0.836595534925753,9.89,8804,1.34957388591715,0.386312129070312,0.220078305668342,68,0.200294262483781,0.538354230390684,0.00256047420099809,0.254316491872789,0.00302883600502561,0.893163930212926,11209,-0.0101260787018667,0.999899884150299,0.999899714538195,0,1,0.199108272772879,8.5073873134049e-09,-75.9226200979695,27.9836106902298,0.97495460668389,6.14425890708761,0.153997696044877,0.999954177318763,41.6907378525815,-1,-1636.69540349011,3,0.674595080455965,0.787359447620646
"4b8e9621-5dca-4511-a40f-980dec857c57_2WH5",0.213232324810301,0.0531129955819172,-0.328996428025,0.159830529090845,-0.540220410403542,0.308581779695864,97.9285027508007,23651,0.00624394804500983,0.00397841138952555,2.6199745841965,32264,0.0226618758745762,25057,6.9301826656857,32269,0.98462606251755,0.000150507699949648,0.338052624549219,2.69,11,0.0613258683573022,0.36306650908284,0.871594159719225,2,1.25439574243802,0.00066528262709941,0.000302138440652128,0.000664451927957882,0.000303393237338512,0.143457113338907,2,-0.0080272699920749,0.00334455132039989,0.000100001636742377,0,1,0.0154919552544956,5.65298920074e-10,-23.0000911056832,-6.45283198061739,0.200857613620862,0.0462403677069051,0.432959914519926,0.632361900913712,36.988322122679,-0.5,-49835.5976941112,1,0.239363098830136,2.02078768496369
"4bbf4914-3728-416c-af57-9d4039130f40_2WH3",0.970935093135851,6.35913899701591,0.390046296338401,0.196410994769286,-0.155163691834599,0.103815886431458,505.069952275767,10156,-0.142375371464823,0.899802127887463,7.11118786519292,10149,0.679765363091911,3083,17.497628997703,51313,0.735293019179206,0.0215782132642099,0.586921904696676,9.6,1918,1.14877064526828,0.206038745392058,0.228608132364813,50,0.241072342584545,0.357714784067017,0.000844133236402188,0.205693309285029,0.000837989811955471,0.869062704943386,1495,-0.00379927731058246,0.999899887386849,0.450484305806859,0,1,0.103250343609654,3.70028883821247e-09,-24.2706478333237,23.0665440486407,0.967596027132814,6.00919358041334,0.126901180359617,0.999954177318763,5.19523645265978,-0.5,-1862.56735377499,2,0.260167501915264,1.05823025999943
"4bc18809-1cac-4cb6-ab27-c5c1103f874e_327T",0.983349658473756,8.00161148700486,0.356300097660023,0.223716765216658,-0.137791745727995,0.127021944939092,1371.82755913959,28210,-0.000509207472828344,0.943316366490622,12.2062713849161,44098,0.832350554298168,9764,33.722699727947,44104,0.716978156050276,0.0390094275207894,0.91062071745264,6.3,6595,1.17540113571247,0.210291717447469,0.294953582812897,121,0.182480258979212,0.453137628448883,0.000542854811891387,0.250075665240256,0.000527460213025379,0.931314806650314,353,0.0056154105675109,0.999899949093147,0.0999319151205476,0,1,0.0118875964045384,2.6077961748471e-08,4.1409624593968,-0.0743890582068542,0.983149470960557,7.97931742329126,0.251385735274476,0.999954177318763,0.278349308195338,-1,-1352.16683354688,2,0.486341644765111,0.681666230216496
"4bc96688-754f-445e-acb1-22f6619cfa5d_2WH7",0.973752539245307,6.57834143356524,0.4073354385123,0.212582755687333,-0.0922489584618591,0.163835710538217,909.772629853559,7735,0.622364313260655,0.914171552182713,8.977738837871,59765,0.697550546680713,3066,23.9775797830966,56224,0.719088459442685,0.0628141081195079,0.878351548106677,8.39,5698,1.2027365340271,0.254375632313452,0.251604905244841,45,0.228703627950465,0.274473532546443,0.00041687859496001,0.152003864496062,0.000597596436330541,0.876231729756524,3992,-0.00522524478129376,0.999859201653023,0.460780579552474,0,1,0.228719012643705,7.92925520283268e-09,42.0495988326803,63.0018418877469,0.966092211153067,5.75253213122768,0.157217269357908,0.999954177318763,10.4469250590904,-1,-1650.77697582342,2,0.690295353111694,0.853693473716643
"4c5e949d-4813-496d-b4f6-bb445f8a9646_2WH3",0.556459616987088,3.50665950003749,-0.450812681528799,1.11437418383011,-0.610632044589569,1.39643639389043,704.806243881417,17887,0.274184397163121,0.589471693959726,4.78074340132939,17879,0.509773109335329,28547,17.958742896536,103426,0.801063404998779,0.201107980091403,0.717683318351098,3.72,1336,1.07693835002204,0.964355856078032,1.59785151571484,2,0.94184330745123,0.616272017325225,0.00123656716130393,0.263624078757679,0.00126433924886495,0.632494165078266,3045,-0.0066817082892984,0.0716576781814019,0.0716515412117084,0,1,0.0852514733775425,7.7194305566569e-10,11.9258325951685,0.6575181839164,0.515129544576327,3.09498097254009,0.459194486395381,0.808346500249827,2.92489509639754,-0.5,-176236.893975227,1,1.32270967556715,1.56740018420351
"4c942781-59a6-46e1-95e1-4d74bac4f72d_2VSP",0.966165627290329,6.43967262454606,0.332373139276591,0.190250390909066,-0.116030365764571,0.171168973864849,609.18716774533,15970,0.166146346349689,0.851380136017327,6.5352703964289,49399,0.684726422364283,3027,18.0194106121395,49675,0.73616749831749,0.0875207587313518,0.757572107110897,9.3,2498,1.15239015313128,0.21941472320424,0.331005960073307,68,0.260120361214178,0.315789824926644,0.0018540574572078,0.282822310389579,0.00258709399656987,0.873609906742512,1791,0.0024091404320401,0.999895947284885,0.0363509007410468,0,1,0.126569974821578,4.08063382855888e-09,14.8781035934629,4.25689537905886,0.961265575603846,6.00730719627323,0.170423052522622,0.999954177318763,4.73062849207954,-1,-2108.3380230391,2,0.379106111957131,0.964940763674968
"4cae887a-787b-4a69-801b-501697ee2e47_327T",0.236146361158486,0.0743563599383165,-0.328793311867523,0.158694539521815,-0.541196901727594,0.311224638628258,155.925633318274,6962,-0.000834766348898897,0.00597998150741958,2.38867889508697,33609,0.0455328251718008,24250,4.79013713762755,32271,0.974354959913857,9.73169145751817e-05,0.388379664412722,2.36,13,0.0712481902157212,0.358744336872309,0.864268631803612,2,1.23599320059757,0.000697182953090391,0.000266546189133754,0.000693372911286227,0.000266112633228436,0.163109251188611,2,0.0204446579288283,0.00534434333890711,0.000100001295952701,0,1,0.0372838357387104,5.22615630757834e-10,-2.57360138610349,5.71957240446197,0.206565571723695,0.0478143642341813,0.416588753839989,0.656309010253779,9.64327949701003,-0.5,-55550.3668943797,1,0.21918706763179,1.98894796755785
"4cae887a-787b-4a69-801b-501697ee2e47_2WH5",0.962246889427566,3.99144528504997,0.530363741082843,0.327144142047867,-0.0875794986945074,0.0981858280861301,370.388075886192,5112,0.0803625377643504,0.929958403179973,6.90012803974837,1438,0.299874413890066,830,10.379967069816,5109,0.75353248971242,0.056441856233204,0.677771047849788,10.26,51,1.26566598814728,0.321953846127554,0.15656018167211,31,0.274514719991154,0.360972963565083,0.00159888728801644,0.162589847881886,0.00166986366913691,0.750880667280313,16,-0.00334203328483369,0.999899895229014,0.837323105914181,0,1,0.00804023624200478,2.85839121445453e-07,0.37391390343,0.753232670560684,0.961926776040426,3.96076627496999,0.145339175101979,0.999954177318763,0.0820034161692154,-0.5,-513.005620885898,4,0.538615119454575,1.11487878949073
"4cfabd70-263b-40df-a29a-46975de4d8d1_2WH3",0.0387190266107309,0.0534214302496714,-0.588597128147542,0.38719242715338,-0.742125321017943,0.659196299021667,146.912051332249,95289,0.0363868470016937,0.00299094223675426,2.1420550094596,16764,0.0298976877241977,54691,3.34570017648969,66477,0.962066277643744,0.000187939517970239,0.4493812944838,2.11,19,0.0517320201451896,0.503718720324839,1.06257726156716,1,1.38656157587425,0.000279580829909093,0.000111235077689931,0.000275751564756044,0.000110841611061698,0.149862649789882,4,0.00814386094511008,0.00788123218475126,0.000108175867089153,0,1,0.0180729020735414,1.36483235645313e-10,28.9899968311951,20.8538957933809,0.0210292551785601,0.0423466547476756,0.498297872340426,0.590036455636461,59.4081061491946,-0.5,-164210.388710953,1,0.218414323020265,1.97103949922515
"4cfabd70-263b-40df-a29a-46975de4d8d1_2VSP",0.97124692013477,5.58609209771916,0.470139159912083,0.255621970387054,-0.113104928748329,0.105319041248604,488.409246050841,18534,-0.0197335470299509,0.845551876751788,6.71577939205484,53157,0.562318794076914,2712,43.0628291411208,53163,0.758461592990483,0.139840877192091,0.738383966168471,9.52,2138,1.216331122991,0.264137420856946,0.193905700439592,59,0.239781926140609,0.376702419423928,0.000646479137468229,0.297480787139597,0.00105371551237829,0.8372734425444,4565,-0.0164955480276187,0.999899618839428,0.722242424720013,0,1,0.117923918025368,3.63906958471288e-09,7.26156146790048,2.90999586380517,0.967403718123638,5.13530607133399,0.107851812277743,0.999954177318763,3.39371620964669,-1,-2288.68718576944,3,0.667648755979483,0.961145952220772
"4d62ffb3-6352-46d0-b1b3-17e06d962fc0_327T",0.974232344925297,7.59695495081008,0.285250685477879,0.18914723453194,-0.149124331511102,0.204817385461092,1759.45682838602,9297,-0.717694002938427,0.906412554609023,10.5049113388349,9073,0.813789195448364,12031,34.4036569288844,18553,0.651499121832514,0.0542660301937632,0.905352363960749,5.41,23010,1.14837757861737,0.213349049401655,0.32816488694621,77,0.227012746283204,0.134860807641851,0.000854895760468904,0.14273015596093,0.000981397694019501,0.913580184471821,3846,0.0694985976923106,0.999899995008526,0.000106358793163911,0,1,0.261052435821387,1.3364933612145e-08,-55.4806345037396,19.178079234527,0.965130201857361,6.84209677979344,0.254027882127056,0.999954177318763,22.9236670765485,-1,-1402.36050858623,2,0.643709783397374,0.517744901425425
"4e26e20d-344b-4bbf-9dbf-4a389c73784d_327T",0.970672995617937,6.287141297246,0.428444294023179,0.238764667526852,-0.0388214263444681,0.201176013249109,1172.2699374781,45280,0.507574746396156,0.92986332451108,11.8573023001367,42437,0.669505734149775,5692,70.6174635380574,42432,0.686383715385271,0.0676615737427324,0.822902086249417,5.58,37762,1.2577564464033,0.312068403011154,0.271751787049008,32,0.24217533536092,0.465814546755382,0.00522101714981673,0.235570479596159,0.00652156757141016,0.85345102156483,14927,-0.00879030265753561,0.999899945804143,0.831934686774732,0,1,0.274277246986134,1.23034011170859e-08,90.5621850669927,23.4275963412412,0.95958939181834,5.17681454330242,0.203620588971386,0.999954177318763,71.4620798869717,-1,-1762.97344156501,2,2.41008070777863,0.760983291556422
"4e910344-a540-4fe6-8d69-8c55a152b416_2VSP",0.584022509003965,3.95961829915826,-0.577740689653725,1.06524902890762,-0.722411677281545,1.57888225939206,416.631689217131,6191,-0.0671900812655397,0.530249330587899,5.23437863388286,96466,0.553227514175635,26904,31.5218111346997,20241,0.800032771627655,0.372240488706033,0.663244475443581,3.77,2348,1.03742063036875,0.872430759625811,1.52587994525944,1,0.912113305807548,0.688734499735462,0.000428122600825314,0.234083538254735,0.00046234907531821,0.670713460070387,2288,0.0119155730203987,0.125214687827363,0.0216952183482033,0,1,0.0502111346564449,9.06245757181215e-10,-27.8110426433874,-10.4564542164803,0.562035141209486,3.72268392112245,0.516616188163834,0.823146784646703,5.61429601229023,-0.5,-166299.448005054,1,1.30495993313923,1.56161802369073
"4eaad3cc-c7aa-4b02-b331-af5c7bec27d0_2VSP",0.959048811521752,5.78951232389106,0.279935235187579,0.124747368680266,-0.206608787828382,0.140833072917517,630.302329289189,20614,0.151891548966576,0.9031824307757,7.21907822966114,25235,0.614958254980218,4344,16.1053792333812,20765,0.758046302457913,0.0168776057664743,0.651957211244853,10.82,4263,1.05807482035199,0.136618827759641,0.315262659079555,54,0.286162107482037,0.356151161127284,0.000860449364846926,0.197224883566327,0.000886041425574013,0.844020913120102,9137,-0.0144235339068641,0.999899939237045,0.0296749568838395,0,1,0.126139931068255,3.64432071631764e-09,69.8505234414117,-7.54667107839984,0.953130698002452,5.30566737159462,0.16396480625073,0.999954177318763,30.9064819869446,-0.5,-2489.95570743864,2,0.387176701003349,1.13994588970667
"4eb2d05f-4b8a-4525-8568-4d07c5b7d739_2VSP",0.927527444251216,4.23097981737806,0.297235622340424,0.189960545265388,-0.1930825653373,0.12135570125897,655.408641590367,13965,0.00421465800141552,0.901286029901179,12.7033748486927,15180,0.522479264501351,4004,40.580740991083,15177,0.795847590523096,0.00389832275162048,0.785740353671079,8.73,1921,1.02469900184035,0.174317059840527,0.261996770055449,16,0.380695940518868,0.535595331244045,0.00182850060738659,0.21282892543928,0.00225340319625949,0.741611174473393,941,-0.0155228985911957,0.999899950536938,0.000100028331423572,0,1,0.0403078176810711,3.72862211906383e-08,4.50704556039571,-14.1275525564283,0.924485340064738,4.05430746600515,0.183327434767221,0.999954177318763,1.32139473191519,-1,-2063.61232619644,2,0.605861669466222,1.15067612557617
"4f61b6cd-c94f-443d-9545-f343abd12592_2WH5",0.971757931625599,7.21551893258923,0.269690204298878,0.129578026185188,-0.216026830834758,0.138369771701605,11038.3529798986,24890,-0.144489707330918,0.84429715896414,10.3486027228556,28111,0.780675439544672,16457,38.9562597370993,23499,0.6473314862065,0.260899299902908,0.873554070811201,4.74,29450,1.07755388600424,0.136897363261669,0.293071111984548,51,0.237662035366469,0.191982959884419,0.000161660834788105,0.135439359079675,0.000347270754029941,0.905879023284906,5866,-0.0170990083614713,0.99989612334259,0.000100110801929461,0,1,0.386355867798279,1.01366923767103e-08,-13.6231569225426,-59.503033063522,0.953978218943888,5.7440837575799,0.320705890209697,0.999954177318763,13.8489749593257,-1,-1473.82537849689,2,0.892581740050248,0.416292106661207
"500bb7fe-351c-4941-bdaf-50706e49f18a_2WH5",0.752681473227744,5.80863749075266,-0.543237231527325,0.402926099846655,-0.655760035038502,0.515637851424167,485.271938415564,69887,-0.385221109720484,0.518604031526318,9.32415453622241,40668,0.726292245307126,23014,101.609810609511,29756,0.775196623775952,0.395427411098308,0.891644554021019,7.79,11981,1.06212295861361,0.613202976539173,1.19299039641548,1,0.703303658053372,1.02239208947671,0.000263851496648417,0.28234105825782,0.000278911487550974,0.796676631771271,158,0.473959401429247,0.0438424221021314,0.0438419955880172,0,1,0.0191902561659378,2.40722904772223e-08,-24.9215279516325,-5.54544069198852,0.747845246658708,5.73839232861356,0.446239531075627,0.914095688667482,3.83612281467903,-2.5,-54701.2165006292,1,5.67931311310156,1.65468871951357
"503c5bb3-dbfe-46e4-aea0-fcefdc07538d_2VSP",0.202365949930107,0.0478198387698701,-0.33481636751287,0.156286943219935,-0.548624773568484,0.31671400595465,121.283590403669,43507,-0.00447419823369344,0.00297025061710713,2.04933336360619,13544,0.028853364886571,24548,3.12848058889319,34994,0.986347283142344,0.00136008028581176,0.222765747867172,2.25,9,0.0546098084760511,0.360673825309258,0.862469895438782,2,1.26304946509408,0.000378023683369718,0.000247201207244064,0.000374950437913446,0.000244199005317123,0.132369294045597,2,-0.0282417010583081,0.00341535587524823,0.000100003358485216,0,1,0.00889451026739163,5.05897744848576e-10,-9.75405866656626,-14.0478610487056,0.195207266177861,0.044600412656542,0.432418444689305,0.620486006170223,10.7592484589457,0.5,-47945.1538686414,1,0.207694889660809,2.04954977831374
"50c569c2-5f6e-4d77-8e19-7cfc6234d79a_2WH5",0.973485987831247,6.28147806204014,0.337940476754092,0.128567920823869,-0.276811352308466,0.109504954234261,574.515765779079,42413,0.0670807038632342,0.922810567044223,9.95744804983717,28607,0.650250796031554,3914,32.6122598703047,28612,0.757774798791919,0.0258098583138198,0.773172378862063,10.55,2429,1.07816701072648,0.123703893796194,0.241855208952366,77,0.230252291579469,0.354093954087421,0.000432493899286174,0.248074803314324,0.0003810516141299,0.866177997483839,668,-0.0204712486136649,0.999899757378742,0.298637853637466,0,1,0.0359464027153399,5.83367588697054e-09,1.64504651605388,-20.0382447945149,0.972500509788354,6.16611243842286,0.129221830809556,0.999954177318763,0.951569390422249,-0.5,-2049.23950169262,3,0.666385871997339,1.03416211273609
"50c569c2-5f6e-4d77-8e19-7cfc6234d79a_327T",0.197423540279247,0.0464892334771965,-0.326851286588154,0.162571281933002,-0.536866825978038,0.309928771282588,117.555318815223,33881,0.00482189038124625,0.00290161122601135,2.09848718415027,24864,0.0074196611844186,24423,3.67610025806086,28635,0.987826866204372,0.000113282435473175,0.365157759498106,2.59,17,0.0578542027582762,0.367729116834823,0.869510438092431,2,1.26692676906827,0.000295931969721629,0.000167061703629736,0.000295581714638195,0.000167627310926998,0.130384797182362,2,0.0206546227403069,0.00105025574109322,0.000100009617674542,0,1,0.00558115387880631,5.35642628551913e-10,-1.8548102225722,-6.34408393923817,0.192926045109758,0.0451121454315144,0.420345713618313,0.612800354713122,1.41431509378907,0.5,-46332.0374896426,1,0.222752691380487,2.02913613212902
"51b15ca1-6645-4b69-8410-d41e8acca934_2WLT",0.954677965579518,7.03122420472981,0.18978804800159,0.260891598989705,-0.12540006517823,0.404956394480986,1446.08236821838,8036,-0.730942602424121,0.838679176132334,11.9651905012646,18925,0.77870047913388,9303,68.4757318038768,18921,0.644170063982863,0.12298394423867,0.83265869803324,5.06,34838,1.1781535689843,0.284732834230872,0.485494389119587,74,0.301065238385927,0.475526556735541,0.0022260818058859,0.21640839356983,0.00804753006100795,0.880329111547219,17900,-0.022962126426916,0.999899932871461,0.000100239595125932,0,1,0.37903186155518,8.56778944446668e-09,-107.548826960691,58.5254821497504,0.927018188548449,5.51039133340916,0.308563033207005,0.999954177318763,81.2459421221338,-1,-2042.50470498146,2,1.28232550756523,0.693179431256067
"51bb6624-da8b-45ae-af91-35cf364465f5_2VSP",0.95773200280219,4.81736214741627,0.391011421425854,0.204332285464084,-0.170569477486144,0.110158995355588,502.620359098366,25559,0.171669308417452,0.918139985131377,7.3075217558265,55162,0.4954681861299,4959,25.5267158322462,55176,0.789611882245563,0.0116676041401275,0.640592794480879,10.31,1314,1.11765555714525,0.193173066151074,0.216394496807993,75,0.290563819448065,0.441986541034984,0.00267441830195478,0.246765300912979,0.00289478473582743,0.799039469457948,1230,-0.0195531374405612,0.999899891239422,0.434155144175905,0,1,0.0452549642138109,3.30013985482131e-09,36.9906623911801,14.1903543572621,0.955753953426365,4.63810318258296,0.129192111322455,0.999954177318763,10.1683005686784,-1,-2679.31923184445,2,0.488521437525232,1.15953003152596
"51bf5306-a31b-402f-b810-0927b292ce46_2VSP",0.95551096664126,6.76151927697191,0.161811400324369,0.143582631511821,-0.212109409199852,0.250918061257571,794.40964938447,865,-0.577857357507763,0.450996813104553,10.4750597513937,16813,0.740767885873508,2787,101.410662370188,16808,0.65680244608871,0.95164417991822,0.770229317297826,7.39,25966,1.07404626387258,0.171018320198634,0.4503890472846,42,0.298284449985841,0.513646441568383,0.00148494337882289,0.362282353804623,0.00187822539770595,0.88204847083043,17991,-0.151998888042216,0.999899972407288,0.00011063722377538,0,1,0.364479605185247,7.63796660666424e-09,-104.431007630602,28.7910080543608,0.929957330337266,5.23929912009607,0.233751273018682,0.999954177318763,71.1690304507864,-2.5,-2142.69354269912,2,0.984507777946481,0.953727244858856
"51ecdb9d-bcb9-45fa-8df7-1ea7087e8494_2VSP",0.963278329322851,6.30103055867172,0.248184402594641,0.0992102321926119,-0.266229368477795,0.122800919460445,750.693806715494,48167,0.541094175194911,0.881270945185289,7.43794111552034,48812,0.680760353941692,8290,42.5434455966306,48839,0.723040971105684,0.0623218480982215,0.82392409492251,7.84,7652,1.02544089517324,0.0991403304167992,0.30433359471266,36,0.270990125680953,0.381160680434846,0.0100849346434827,0.226266758270176,0.00998065697809354,0.863249022937484,11312,-0.0332443162575002,0.999899896889711,0.000100323268281329,0,1,0.162735002493515,7.24510364046639e-09,58.3475460350579,0.5527928933569,0.956144700930446,5.70776191234431,0.23464890313533,0.999954177318763,35.3420717745471,-1,-2021.51709932567,2,0.888950311678348,0.987452439319399
